file	affiliations	country
paper038.pdf	SensiLab, Monash University-SensiLab, Monash University-SensiLab, Monash University-SensiLab, Monash University-SensiLab, Monash University-SensiLab, Monash University-SensiLab, Monash University-SensiLab, Monash University-SensiLab, Monash University-Goldsmiths, University of London-Goldsmiths, University of London-Goldsmiths, University of London-Goldsmiths, University of London-Goldsmiths, University of London-Goldsmiths, University of London	Australia-Australia-Australia-United Kingdom-United Kingdom-United Kingdom
paper212.pdf	RWTH Aachen University-RWTH Aachen University	Germany
paper574.pdf	Exertion Games Lab-RMIT University-RMIT University-Exertion Games Lab-RMIT University-RMIT University-Exertion Games Lab-RMIT University-RMIT University-Exertion Games Lab-RMIT University-RMIT University-School of Computer Science and IT-RMIT University-RMIT University	Australia-Australia-Australia-Australia-Australia
paper560.pdf	Aalto University,-Aalto University,	Korea-Finland-Korea
paper206.pdf	Stanford University, Vista Center for the Blind and Visually Impaired, The Smith-Kettlewell Eye Research Institute-Stanford University, Vista Center for the Blind and Visually Impaired, The Smith-Kettlewell Eye Research Institute-Stanford University, Vista Center for the Blind and Visually Impaired, The Smith-Kettlewell Eye Research Institute-Stanford University, Vista Center for the Blind and Visually Impaired, The Smith-Kettlewell Eye Research Institute	
paper548.pdf		
paper549.pdf	∗Karlsruhe Institute of Technology-†Technische Universität Darmstadt-Department of Computer Science	
paper561.pdf	University of Washington, Studio Zewde-University of Washington, Studio Zewde	United States
paper207.pdf	School of Interactive Arts + Technology-Simon Fraser University, Vancouver,-Simon Fraser University, Vancouver,-School of Interactive Arts + Technology-Simon Fraser University, Vancouver,-Simon Fraser University, Vancouver,	Canada-Canada
paper213.pdf	Hong Kong University of Science and Technology, Hong Kong-Hong Kong University of Science and Technology, Hong Kong	
paper575.pdf	Human-Computer Interaction Institute-Carnegie Mellon University-Carnegie Mellon University-Carnegie Mellon University-Carnegie Mellon University-Electronic Information School-Wuhan University-Wuhan University-Human-Computer Interaction Institute-Carnegie Mellon University-Carnegie Mellon University	USA-USA-China-USA
paper039.pdf	Giving Meaning to Multimodal Group Data-University of Technology Sydney, Ultimo, NSW, , .-University of Technology Sydney, Ultimo, NSW, , .	Australia
paper005.pdf	Mixed Reality Lab-University of Nottingham,-University of Nottingham,-Mixed Reality Lab-University of Nottingham,-University of Nottingham,-Mixed Reality Lab-University of Nottingham,-University of Nottingham,-Mixed Reality Lab-University of Nottingham,-University of Nottingham,-Mixed Reality Lab-University of Nottingham,-University of Nottingham,-Digital Design Department-IT University Copenhagen, DK-IT University Copenhagen, DK	UK-UK-UK-UK-UK-UK-UK-UK
paper011.pdf	The University of Tokyo-The University of Tokyo-The University of Tokyo-The University of Tokyo-The University of Tokyo-The University of Tokyo-The University of Tokyo-The University of Tokyo-The University of Tokyo-The University of Tokyo-The University of Tokyo-The University of Tokyo	Japan-Japan-Japan-Japan-Japan-Japan
paper159.pdf	Open Lab, Newcastle University-Open Lab, Newcastle University-Open Lab, Newcastle University-Open Lab, Newcastle University-Open Lab, Newcastle University-Open Lab, Newcastle University-Open Lab, Newcastle University-Open Lab, Newcastle University-Open Lab, Newcastle University-Open Lab, Newcastle University-Open Lab, Newcastle University-Open Lab, Newcastle University-Narxoz University-Narxoz University-Monash University-Monash University-Open Lab, Newcastle University-Open Lab, Newcastle University-Open Lab, Newcastle University	UK-UK-UK-UK-Australia-UK
paper171.pdf	State Key Laboratory of Mechanical-State Key Laboratory of Mechanical-State Key Laboratory of Mechanical-State Key Laboratory of Mechanical-State Key Laboratory of Mechanical-State Key Laboratory of Mechanical-Shanghai Jiao Tong University-Shanghai Jiao Tong University-Shanghai Jiao Tong University,-Shanghai Jiao Tong University,-Shanghai Jiao Tong University,-Shanghai Jiao Tong University,	China-China-China
paper617.pdf	KTH Royal Institute of Technology-Luleå University of Technology-Luleå University of Technology-KTH Royal Institute of Technology-Karlstad University-Karlstad University-KTH Royal Institute of Technology-KTH Royal Institute of Technology	Sweden-Sweden-Sweden-Sweden-Sweden-Sweden
paper603.pdf	Northumbria University-Northumbria University-Northumbria University-Northumbria University-University of York-University of York-Northumbria University-Northumbria University	United Kingdom-United Kingdom-United Kingdom-United Kingdom
paper165.pdf	Department of Computer Science-Stony Brook University-Stony Brook University-Google-Cheriton School of Computer Science-University of Waterloo-University of Waterloo-School of Computer Science-University of Waterloo-University of Waterloo-Department of Computer Science-Stony Brook University-Stony Brook University	USA-Canada-Canada-Canada-USA
paper398.pdf	University of Michigan-University of Michigan-Microsoft Research-University of Michigan-University of Michigan	
